인허가일자,폐업일자,경도,위도
2012-04-10,2020-02-14,127.13566621120626,37.44183516360748
2012-07-18,2020-02-14,127.12639340365281,37.36693874923542
2012-07-18,2020-02-14,127.11844590497662,37.37477594427667
2012-07-18,2020-02-14,127.1371616969236,37.374181988611994
2016-03-21,2020-07-27,127.10820211233232,37.395485068373496
2003-03-03,2028-05-30,127.11844590497662,37.37477594427667
2004-07-16,2028-05-30,127.10728602134087,37.3492797191974
2005-01-12,2028-05-30,127.12732650642732,37.413094665770814
2005-01-26,2028-05-30,127.13242828644174,37.43053550792781
1996-11-02,2028-05-30,127.11979030009846,37.35881401722596
1994-04-02,2028-05-30,127.11670264181257,37.3763240061141
2005-07-25,2028-05-30,127.12732650642732,37.413094665770814
2005-07-25,2028-05-30,127.12732650642732,37.413094665770814
1997-08-29,2028-05-30,127.12577746714646,37.409468270198154
2005-08-23,2028-05-30,127.12732650642732,37.413094665770814
2005-09-20,2028-05-30,127.15333913444375,37.44400453852441
2005-12-01,2028-05-30,127.1297648103945,37.4313891051165
2005-05-27,2028-05-30,127.12732650642732,37.413094665770814
2007-03-09,2028-05-30,127.10516062681953,37.36098239050763
1995-02-28,2028-05-30,127.12986187795475,37.41164683803205
2009-03-12,2028-05-30,127.10697097014527,37.340046095530525
1994-12-02,2028-05-30,127.13896783761089,37.37236899077124
1993-07-14,2028-05-30,127.12292794132071,37.37060270656177
1977-07-07,2028-05-30,127.14338841833161,37.44397334334643
1992-07-03,2028-05-30,127.13021315947447,37.37971225796021
1994-12-02,2028-05-30,127.13798732249315,37.373194450760515
1995-09-06,2028-05-30,127.15044464451584,37.44339110163498
1994-12-02,2028-05-30,127.12411154680193,37.38594768638843
1993-11-05,2028-05-30,127.15807073983066,37.444626913186944
2010-08-31,2028-05-30,127.14139956746257,37.44427266668081
2010-08-24,2028-05-30,127.12590105876177,37.391445746019876
2011-08-11,2028-05-30,127.12548816865723,37.383090841749144
2011-08-11,2028-05-30,127.13939428631633,37.37166248498308
2011-09-23,2028-05-30,127.12957230555898,37.43426061219693
2011-09-23,2028-05-30,127.13215491628871,37.378305973394454
2012-02-14,2028-05-30,127.12698471399469,37.392371339374996
2012-04-10,2028-05-30,127.12195428427657,37.40513189329831
2012-04-27,2028-05-30,127.11500998097647,37.38837393921069
2012-07-18,2028-05-30,127.16261910568022,37.440766168887215
2013-01-15,2028-05-30,127.11364881084039,37.395522185924115
2013-06-13,2028-05-30,127.11844590497662,37.37477594427667
2017-05-02,2021-11-15,127.11860395648799,37.74999245635587
2026-02-27,2028-05-30,127.0560328715265,37.74021677454753
2013-07-24,2028-05-30,127.11918715375926,37.751317323896856
1976-06-01,2028-05-30,127.05039914090864,37.739765256527555
2000-12-07,2020-07-31,127.08426372353932,37.742826883832215
2003-04-16,2028-05-30,127.07104853156122,37.75213953757002
2004-11-17,2028-05-30,127.07104853156122,37.75213953757002
1996-05-11,2028-05-30,127.04498670797923,37.73841298672329
2006-12-27,2028-05-30,127.05330967033245,37.72375017373545
2011-11-09,2028-05-30,127.04629403703439,37.737536446996565
2012-03-20,2028-05-30,127.10234820220687,37.743161143335506
2012-03-20,2028-05-30,127.0560328715265,37.74021677454753
2012-05-14,2028-05-30,127.0447866336661,37.74866631647219
2019-07-29,2028-05-30,127.09867553739213,37.74369860366336
2024-09-06,2028-05-30,127.05034196182115,37.73201422130747
2024-09-06,2028-05-30,127.05034196182115,37.73201422130747
2026-05-14,2028-05-30,127.05330967033245,37.72375017373545
2000-12-08,2022-03-08,127.08426372353932,37.742826883832215
1999-11-19,2008-11-03,127.05198259883383,37.739309415454024
1990-07-19,2007-04-25,127.0486329634796,37.74101587403872
2005-07-21,2007-09-19,127.04358889834775,37.73803381557216
2002-03-21,2006-11-14,127.0484211138287,37.734056886478086
2012-05-14,2017-04-17,127.04122977496002,37.734862976311575
2012-05-22,2013-09-26,127.05712743096244,37.73081952924556
2016-06-13,2019-02-07,127.09651035172215,37.74423408717832
1996-04-03,2014-09-25,126.91314209994336,37.401290282667446
